model_name,sample_id,node_id,node_label,level,depth,l1_label,high_risk,vertical_coherence,horizontal_coherence,label_quality,node_score_raw,node_score_adjusted,flags,issue_summary,suggested_fix_type
B_claude,N0156_L4_N5fc249ab,L4_N5fc249ab,规划配置陆侧道路,L6,6,市场主体与网络,True,5,4,5,4.65,4.65,,无明显问题,KEEP
B_claude,N0157_L4_Ndfac356a,L4_Ndfac356a,规划配置货机位,L6,6,市场主体与网络,True,5,4,5,4.65,4.65,,无明显问题,KEEP
B_claude,N0158_L4_Nb11795db,L4_Nb11795db,开通贸易密切城市航线,L6,6,市场主体与网络,True,5,5,5,5.0,5.0,,无明显问题,KEEP
B_claude,N0159_L4_Na37f8214,L4_Na37f8214,引导国际货运航线布局与制造业需求对接,L6,6,市场主体与网络,True,4,4,3,3.75,3.55,LABEL_TOO_LONG,标签略长且表述不够简洁专业,RENAME
B_claude,N0160_L4_Na8ba2f4a,L4_Na8ba2f4a,探索开展多式联运,L6,6,市场主体与网络,True,2,2,2,2.0,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE,当前节点与父节点'多式联运网络建设'高度重复，且与兄弟节点'构建多式联运的物流网络'语义重叠严重,MERGE_WITH_SIBLING
B_claude,N0161_L4_Nb967aed3,L4_Nb967aed3,加强与国际机场合作,L6,6,市场主体与网络,True,3,2,3,2.65,1.95,MIXED_ABSTRACTION_SIBLINGS;SEMANTIC_DRIFT_CHILD,与兄弟节点抽象层级不一致，兄弟聚焦航线布局，本节点聚焦合作关系,MOVE_TO_OTHER_PARENT
B_claude,N0162_L3_N65606e29,L3_N65606e29,强化陆运集货网络,L4,4,市场主体与网络,True,1,1,4,1.75,1.0,SEMANTIC_DRIFT_CHILD;SIBLING_SEMANTIC_DUPLICATE,陆运集货与父节点'货运航线网络'主题严重不符，应属于地面物流而非航线网络,MOVE_TO_OTHER_PARENT
B_claude,N0163_L2_N578f3b8a_BR_6092b1,L2_N578f3b8a_BR_6092b1,航空货运枢纽建设,L3,3,战略规划与治理,True,5,5,5,5.0,5.0,,无明显问题,KEEP
B_claude,N0164_L4_Nfdd2124b,L4_Nfdd2124b,加快引进货运航司,L6,6,市场主体与网络,True,4,2,3,3.05,2.55,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点'引进货运航司'高度重复，仅增加'加快'修饰词,MERGE_WITH_SIBLING
B_claude,N0165_L3_Naeed249a,L3_Naeed249a,加强招商,L5,5,市场主体与网络,True,4,2,3,3.05,2.35,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'航空货运招商'和'加强国内外航空货运招商工作'高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0166_L3_Nccfe417c,L3_Nccfe417c,强化国际航空货运航线供给,L4,4,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与多个兄弟节点高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0167_L4_Na1c24377,L4_Na1c24377,推进跨境电商产业园区建设,L5,5,市场主体与网络,True,3,2,4,2.9,1.9,SIBLING_SEMANTIC_DUPLICATE;SEMANTIC_DRIFT_CHILD,与兄弟节点'推进跨境电商园区建设'高度重复，且跨境电商园区与临空经济主题关联较弱,MERGE_WITH_SIBLING
B_claude,N0168_L3_Ned79e54c,L3_Ned79e54c,强化服务保障能力,L5,5,市场主体与网络,True,2,2,2,2.0,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与父节点'增强货运保障能力'高度重复，兄弟节点抽象层级混杂，标签过于宽泛,MERGE_WITH_SIBLING
B_claude,N0169_L3_Nb67e0092,L3_Nb67e0092,提升国际货运中转功能,L5,5,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点L4_Ne346220c高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0170_L4_N6bcc2030,L4_N6bcc2030,构建高效的航空物流地面集散体系,L6,6,市场主体与网络,True,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'构建多式联运的物流网络'高度重复，且兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0171_L2_Nbfebbffa_BR_cc65d1,L2_Nbfebbffa_BR_cc65d1,航线网络布局,L4,4,市场主体与网络,True,2,1,3,1.9,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与父节点'货运航线网络'语义高度重叠，且兄弟节点中存在多个'构建...航线网络'的重复表述,MERGE_WITH_SIBLING
B_claude,N0172_L4_Nbc7f4787,L4_Nbc7f4787,推进保税物流园区建设,L5,5,市场主体与网络,True,4,2,4,3.3,2.8,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点'物流园区建设'高度重复，仅多'保税'限定词,MERGE_WITH_SIBLING
B_claude,N0173_L4_Nd788e769,L4_Nd788e769,加强国内外航空货运招商工作,L5,5,市场主体与网络,True,4,2,3,3.05,2.35,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'加强招商'和'航空货运招商'高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0174_L3_N22dcecc8,L3_N22dcecc8,引进培育货运龙头企业,L5,5,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'引入培育龙头企业'和'培育物流龙头企业'存在明显语义重叠，货运与物流概念交叉,MERGE_WITH_SIBLING
B_claude,N0175_L3_N133b0ed2,L3_N133b0ed2,推进集疏运体系建设,L3,3,资源与要素保障,True,5,1,4,3.35,2.85,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点L3_N77a3b68b标签完全相同，严重重复,MERGE_WITH_SIBLING
B_claude,N0176_L2_Nd39445b0,L2_Nd39445b0,大力开拓航空物流新兴业态,L4,4,市场主体与网络,True,4,3,3,3.4,2.7,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'增强航空物流服务能力'存在语义重叠，且标签带有动词修饰显得不够简洁,RENAME
B_claude,N0177_L2_N18198f00,L2_N18198f00,畅通机场陆侧货运物流体系,L3,3,基础设施与枢纽,True,4,3,4,3.65,2.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'提升航空货运枢纽集疏运能力'高度重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0178_L4_N27d838ea,L4_N27d838ea,构建双扇形航线网络布局,L4,4,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点存在语义重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0179_L3_N62ed0091,L3_N62ed0091,推进智慧物流建设,L5,5,市场主体与网络,True,4,3,4,3.65,3.45,MIXED_ABSTRACTION_SIBLINGS,兄弟节点抽象层级不一致，存在具体措施与建设类节点混杂,KEEP
B_claude,N0180_L2_N9a2b3002,L2_N9a2b3002,鼓励航空货运市场主体开行全货机定期航线,L4,4,市场主体与网络,True,4,3,3,3.4,2.7,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点存在语义重叠，且兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0181_L2_N926fa20a,L2_N926fa20a,优化拓展货运航线网络,L4,4,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与多个兄弟节点语义高度重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0182_L2_N68c2aa93,L2_N68c2aa93,提升货源组织能力,L4,4,市场主体与网络,True,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'促进航空货量增长'、'鼓励航空货运市场主体向机场集货'存在语义重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0183_L4_N848f47e5,L4_N848f47e5,统筹完善机场航空货运保障设施设备,L5,5,基础设施与枢纽,True,5,5,4,4.75,4.75,,无明显问题,KEEP
B_claude,N0184_L2_N68c2aa93_BR_1322ba,L2_N68c2aa93_BR_1322ba,货源拓展,L5,5,市场主体与网络,True,4,2,4,3.3,2.8,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点'拓展货源组织'和'拓展园区货源'存在明显语义重叠,MERGE_WITH_SIBLING
B_claude,N0185_L3_Nea54495c,L3_Nea54495c,加快机场货运重大项目建设,L3,3,基础设施与枢纽,True,4,3,3,3.4,2.7,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'完善机场货运基础设施'高度重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0186_L3_Nb0e7dd4f,L3_Nb0e7dd4f,加快数字基建建设,L5,5,市场主体与网络,True,1,1,3,1.5,1.0,SEMANTIC_DRIFT_CHILD;SIBLING_SEMANTIC_DUPLICATE,数字基建与构建国际航线网络主题完全不相关，且与兄弟节点均为航线/货运相关内容严重不协调,MOVE_TO_OTHER_PARENT
B_claude,N0187_L4_N9596affd,L4_N9596affd,积极推进机场各货运区规划建设,L6,6,市场主体与网络,True,3,2,2,2.4,1.5,SIBLING_SEMANTIC_DUPLICATE;LABEL_TOO_LONG;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'货运基础设施规划建设'高度重复，标签冗长且含态度词,MERGE_WITH_SIBLING
B_claude,N0188_L2_N08a346fe,L2_N08a346fe,构建国际航线网络,L4,4,市场主体与网络,True,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与多个兄弟节点高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0189_L3_N33c0e278,L3_N33c0e278,引进培育总部型货代企业,L5,5,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'引进培育货运龙头企业'和'引入培育龙头企业'存在明显语义重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0190_L3_N74ff71bd,L3_N74ff71bd,强化行业资源供给,L4,4,市场主体与网络,True,2,1,2,1.65,1.0,SEMANTIC_DRIFT_CHILD;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,标签过于宽泛抽象，与父节点'货运航线网络'语义不匹配，且与兄弟节点粒度严重不一致,RENAME
B_claude,N0191_L3_Nc3e4e468,L3_Nc3e4e468,推进临空经济发展,L5,5,市场主体与网络,True,1,1,3,1.5,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE,当前节点与父节点标签几乎完全相同，且与兄弟节点L3_N27ba78e2完全重复,MERGE_WITH_SIBLING
B_claude,N0192_L4_Ne0f95b19,L4_Ne0f95b19,推进航空敏感货物运输业务,L4,4,市场主体与网络,True,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'敏感货物运输'高度重复，且兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0193_L1_N70e79b29_BR_167030,L1_N70e79b29_BR_167030,物流服务与业态创新,L3,3,市场主体与网络,True,2,4,3,2.95,1.95,UNBALANCED_BRANCHING;SEMANTIC_DRIFT_CHILD,子节点过多且存在重复，部分子节点（制造业融合、临空经济）偏离物流服务主题,SPLIT_NODE
B_claude,N0194_L3_Nb328f7fc,L3_Nb328f7fc,货运通道与设施建设,L5,5,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'加快实施货运通道建设'和'航空货运枢纽建设'高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0195_L3_N7c0dd099,L3_N7c0dd099,强化货运枢纽地位,L4,4,基础设施与枢纽,True,2,2,3,2.25,1.0,SIBLING_SEMANTIC_DUPLICATE;PARENT_CHILD_IDENTICAL;MIXED_ABSTRACTION_SIBLINGS,与父节点及多个兄弟节点高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0196_L4_N2720f054,L4_N2720f054,补齐机场设施短板,L6,6,市场主体与网络,True,3,2,3,2.65,1.45,SIBLING_SEMANTIC_DUPLICATE;LOW_ABSTRACTION_PARENT;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点存在语义重叠，兄弟集抽象层级混杂，父节点概括力不足,MERGE_WITH_SIBLING
B_claude,N0197_L3_N18ada171,L3_N18ada171,积极推进跨境电商发展,L5,5,市场主体与网络,True,4,2,3,3.05,2.35,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点L4_Na1c24377、L4_N5e94e625、L4_N6834f90a高度重复，且兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0198_L3_Nd290d812,L3_Nd290d812,探索开展多式联运,L5,5,市场主体与网络,True,2,1,2,1.65,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE,与父节点'丰富多式联运体系'语义高度重复，且与兄弟节点'多式联运发展推进'、'多式联运网络建设'存在严重语义重叠,MERGE_WITH_SIBLING
B_claude,N0199_L4_N255c1775,L4_N255c1775,推进客货枢纽建设,L4,4,基础设施与枢纽,True,3,2,3,2.65,2.15,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点'推进航空客货枢纽建设'高度重复，语义几乎完全相同,MERGE_WITH_SIBLING
B_claude,N0200_L4_Nf737d76d,L4_Nf737d76d,加强地面综合交通能力匹配,L5,5,基础设施与枢纽,True,4,4,4,4.0,4.0,,无明显问题,KEEP
B_claude,N0201_L4_N0e93e380,L4_N0e93e380,加强同制造业融合发展,L4,4,市场主体与网络,True,4,2,3,3.05,2.35,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与多个兄弟节点语义重复（L2_N0e93e380、L3_N0e93e380、L2_N0e93e380_BR_1a4623均为制造业融合相关），兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0202_L2_Nc3c2ff15_BR_81365c,L2_Nc3c2ff15_BR_81365c,多式联运网络建设,L5,5,市场主体与网络,True,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'多式联运发展推进'和'探索开展多式联运'语义重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0203_L3_Nb2d030f0,L3_Nb2d030f0,培育物流龙头企业,L5,5,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'引进培育货运龙头企业'和'引入培育龙头企业'存在明显语义重叠，物流与货运概念交叉,MERGE_WITH_SIBLING
B_claude,N0204_L3_N22d9d7b1,L3_N22d9d7b1,提升口岸通关效率,L5,5,市场主体与网络,True,4,3,5,3.9,3.7,MIXED_ABSTRACTION_SIBLINGS,兄弟节点抽象层级混杂，存在粒度不均,KEEP
B_claude,N0205_L2_Nf64b0b03,L2_Nf64b0b03,提高物流服务保障效率,L4,4,市场主体与网络,True,4,3,4,3.65,3.45,MIXED_ABSTRACTION_SIBLINGS,兄弟节点抽象层级混杂，部分节点重复出现且粒度不一致,KEEP
B_claude,N0206_L4_Nf47f4823,L4_Nf47f4823,推动供应链金融快速发展,L5,5,市场主体与网络,True,4,2,3,3.05,2.35,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'供应链金融支持'高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0207_L4_N3ac13c17,L4_N3ac13c17,探索异地货站模式,L6,6,市场主体与网络,True,3,2,4,2.9,2.5,MIXED_ABSTRACTION_SIBLINGS;GRANULARITY_JUMP,与兄弟节点抽象层级不一致，粒度过细,MERGE_WITH_SIBLING
B_claude,N0209_L3_Nc594b785,L3_Nc594b785,拓展航空货运细分领域,L4,4,市场主体与网络,True,2,2,3,2.25,1.35,SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS;GRANULARITY_JUMP,与父节点'货运航线网络'语义偏离，更像业务拓展而非航线网络构建；兄弟节点抽象层级混杂严重,MOVE_TO_OTHER_PARENT
B_claude,N0210_L3_N3ab0a1a9,L3_N3ab0a1a9,加快基础设施建设,L3,3,资源与要素保障,True,4,1,4,2.95,2.45,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点L3_N07990008标签完全相同，严重重复,MERGE_WITH_SIBLING
B_claude,N0211_L3_N9ecfe06c,L3_N9ecfe06c,提升国际货运中转功能,L4,4,市场主体与网络,True,4,3,4,3.65,2.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'打造精品中转航线网络'、'积极打造中转航线'语义高度重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0212_L3_N571de1aa,L3_N571de1aa,招引与合作货运航司,L4,4,市场主体与网络,True,4,3,4,3.65,2.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'货运航空合作'、'加强与货运航空公司合作'语义高度重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0213_L3_N14530829,L3_N14530829,增强机场集疏运能力,L4,4,基础设施与枢纽,True,5,2,4,3.7,3.0,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'增强航空货运基础保障能力'高度重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0214_L3_N8f8e91cf,L3_N8f8e91cf,提升货源与运力组织能力,L5,5,市场主体与网络,True,2,1,3,1.9,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE;SEMANTIC_DRIFT_CHILD,当前节点同时包含货源与运力，与父节点'提升货源组织能力'语义冲突，且与兄弟节点'提升运力供给水平'高度重叠,SPLIT_NODE
B_claude,N0215_L2_N0e93e380_BR_1a4623,L2_N0e93e380_BR_1a4623,融合促进措施,L4,4,市场主体与网络,True,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'制造业融合促进'、'加强同制造业融合发展'高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0216_L1_N70e79b29_BR_ab4348,L1_N70e79b29_BR_ab4348,市场主体培育,L4,4,市场主体与网络,True,2,1,3,1.9,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE,当前节点与父节点'主体培育'高度重复，且与兄弟节点'市场主体培育'(L2_N709fdde1)完全相同,MERGE_WITH_SIBLING
B_claude,N0217_L2_N2f32c229,L2_N2f32c229,增强航空物流服务能力,L4,4,市场主体与网络,True,4,3,4,3.65,3.15,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点'提高物流服务保障效率'存在语义重叠，'增强服务能力'与'提高服务效率'概念交叉,MERGE_WITH_SIBLING
B_claude,N0218_L2_N640a2992_BR_500031,L2_N640a2992_BR_500031,运营环境优化,L5,5,市场主体与网络,True,2,2,3,2.25,1.25,SEMANTIC_DRIFT_CHILD;SIBLING_SEMANTIC_DUPLICATE,与父节点'优化供应链管理'语义偏离，且与兄弟节点'企业运营环境优化'和'优化企业运营软环境'高度重复,MERGE_WITH_SIBLING
B_claude,N0219_L4_N1b595109,L4_N1b595109,加快引进快递企业航司,L6,6,市场主体与网络,True,4,2,3,3.05,2.35,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'引进货运航司'高度重复，快递企业航司本质属于货运航司子类，兄弟间抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0220_L4_N90c2cae1,L4_N90c2cae1,优化企业运营软环境,L5,5,市场主体与网络,True,2,2,3,2.25,1.05,SEMANTIC_DRIFT_CHILD;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,节点与父节点'优化供应链管理'语义偏离，且与兄弟节点'企业运营环境优化'和'运营环境优化'高度重复,MERGE_WITH_SIBLING
B_claude,N0221_L3_N77a3b68b,L3_N77a3b68b,推进集疏运体系建设,L3,3,资源与要素保障,True,4,1,4,2.95,2.45,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点L3_N133b0ed2标签完全相同，存在严重重复,MERGE_WITH_SIBLING
B_claude,N0222_L4_Nc38e3e2b,L4_Nc38e3e2b,加快补齐核心资源短板,L4,4,基础设施与枢纽,True,2,2,2,2.0,1.0,SEMANTIC_DRIFT_CHILD;SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,标签过于抽象泛化，与父节点'提升航空货运枢纽集疏运能力'语义关联弱，且与兄弟节点'增强航空货运基础保障能力'高度重叠,MERGE_WITH_SIBLING
B_claude,N0223_L3_N4c90cbd7,L3_N4c90cbd7,完善国际航空货运航线,L5,5,市场主体与网络,True,2,1,3,1.9,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE,与父节点'构建国际航线网络'语义高度重叠，且与兄弟节点'完善国际货运航线'几乎完全重复,MERGE_WITH_SIBLING
B_claude,N0224_L4_Nc2b9cf21,L4_Nc2b9cf21,完善冷链物流信用体系,L5,5,市场主体与网络,True,5,5,5,5.0,5.0,,无明显问题,KEEP
B_claude,N0225_L2_N9ef25cc0,L2_N9ef25cc0,促进航空货量增长,L4,4,市场主体与网络,True,2,1,3,1.9,1.0,PARENT_CHILD_IDENTICAL;LOW_ABSTRACTION_PARENT;SEMANTIC_DRIFT_CHILD,当前节点与父节点'航空货运能力提升'语义高度重叠，且与兄弟节点抽象层级不一致,MERGE_WITH_SIBLING
B_claude,N0226_L2_Nc3c2ff15,L2_Nc3c2ff15,丰富多式联运体系,L4,4,市场主体与网络,True,4,3,4,3.65,2.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点存在语义重叠，兄弟集抽象层级混杂,KEEP
B_claude,N0227_L2_Ne4cef915,L2_Ne4cef915,增加全货机运力,L4,4,市场主体与网络,True,5,2,4,3.7,3.0,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与多个兄弟节点语义重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0228_L2_N27ba78e2_BR_3c6003,L2_N27ba78e2_BR_3c6003,航空货运招商,L5,5,市场主体与网络,True,4,2,4,3.3,2.8,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点'加强国内外航空货运招商工作'高度重复,MERGE_WITH_SIBLING
B_claude,N0229_L4_N61514be4,L4_N61514be4,持续发力全货运包机业务,L4,4,市场主体与网络,True,4,3,3,3.4,2.7,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'全货运包机基地建设'高度重复，且兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0230_L3_Nb28e82d6,L3_Nb28e82d6,整合盘活低效闲置土地资源强化对航空货运枢纽建设项目用地支持,L4,4,战略规划与治理,True,4,3,2,3.15,2.75,LABEL_TOO_LONG;MIXED_ABSTRACTION_SIBLINGS,标签过长且与兄弟节点抽象层级不一致,RENAME
B_claude,N0231_L2_N69b20189_BR_05fd1b,L2_N69b20189_BR_05fd1b,货运航空合作,L4,4,市场主体与网络,True,4,3,4,3.65,2.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'招引与合作货运航司'、'加强与货运航空公司合作'高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0232_L4_N945a64d3,L4_N945a64d3,加密货源丰富地区航线,L6,6,市场主体与网络,True,5,5,5,5.0,5.0,,无明显问题,KEEP
B_claude,N0233_L4_Nef2378d9,L4_Nef2378d9,丰富空港口岸资质类型,L5,5,基础设施与枢纽,True,4,4,4,4.0,4.0,,无明显问题,KEEP
B_claude,N0234_L4_N94978a33,L4_N94978a33,提升客机腹舱货邮量,L4,4,市场主体与网络,True,5,3,4,4.05,3.55,SIBLING_SEMANTIC_DUPLICATE,与兄弟节点'提升客机腹舱运力'高度重复，货邮量与运力概念重叠,MERGE_WITH_SIBLING
B_claude,N0235_L4_N219c5452,L4_N219c5452,成立货运机场联盟,L4,4,市场主体与网络,True,3,2,4,2.9,2.2,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'货运航空合作'、'加强与货运航空公司合作'语义重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0236_L4_Nc0927f0b,L4_Nc0927f0b,货运基础设施规划建设,L6,6,市场主体与网络,True,2,1,3,1.9,1.0,PARENT_CHILD_IDENTICAL;SIBLING_SEMANTIC_DUPLICATE;LOW_ABSTRACTION_PARENT,当前节点与父节点语义高度重复，且与多个兄弟节点存在包含关系，应为父节点而非兄弟,MERGE_WITH_SIBLING
B_claude,N0237_L3_Nbccd8d12,L3_Nbccd8d12,增加机场高峰小时容量,L3,3,基础设施与枢纽,True,2,2,4,2.5,1.8,SEMANTIC_DRIFT_CHILD;MIXED_ABSTRACTION_SIBLINGS,节点主题偏向运营容量而非货运基础设施建设，与父节点和兄弟节点语义不一致,MOVE_TO_OTHER_PARENT
B_claude,N0238_L2_N640a2992_BR_258f1f,L2_N640a2992_BR_258f1f,供应链平台建设,L5,5,市场主体与网络,True,4,2,4,3.3,2.6,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'建立供应链服务平台'高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0239_L2_N8228268e,L2_N8228268e,提升货运设施保障能力,L3,3,基础设施与枢纽,True,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'完善机场货运基础设施'高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0240_L4_N3220a070,L4_N3220a070,着力打造内畅外联航线网络,L4,4,基础设施与枢纽,True,3,2,3,2.65,1.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'优化客货运航线网络'和'航线网络建设'高度重复，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0241_L2_N69b20189,L2_N69b20189,鼓励新设立基地货运航空公司,L4,4,市场主体与网络,True,4,3,4,3.65,2.95,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'招引与合作货运航司'语义重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
B_claude,N0242_L3_N82cdf37d,L3_N82cdf37d,做大空空中转业务,L5,5,市场主体与网络,True,4,3,3,3.4,2.7,SIBLING_SEMANTIC_DUPLICATE;MIXED_ABSTRACTION_SIBLINGS,与兄弟节点'发展航空中转集拼业务'高度重叠，兄弟集抽象层级混杂,MERGE_WITH_SIBLING
