t5_node_id,unit_text,source_snippet,anchor_parent_id,source_doc_id,source_block_range,parent_title_text
T5_DF1185_00077_01,培育多式联运主体,培育多式联运市场主体,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_02,对接运输方式标准,加强各种运输方式标准对接,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_03,完善联运协作机制,完善多式联运协作运行机制,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_04,做强空陆联运业务,做强空陆联运业务,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_05,创新卡车航班配套,创新完善卡车航班涉及的海关转关、安全监管等相关配套业务,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_06,支持卡车航班拓展,支持物流企业开辟天津至周边省市的卡车航班业务,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_07,探索空铁物流业务,探索发展空铁物流业务,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_08,打造空铁电商专线,打造面向华北、辐射全国的“空铁互转”电商专线,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_09,推进空海联运服务,推进空海联运服务,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_10,实施港区联动机制,实施“港区联动”，推动口岸关、属地关有效互动衔接,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_11,融合空海冷链电商业务,推动空海两港跨境电商和冷链业务融合发展,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_12,建设联运信息平台,加快多式联运设施和信息平台建设,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_13,推动多式信息共享,推动铁路、公路、海运、航空以及海关、市场监管等信息交互共享,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_14,制定无人机配送标准,加快制定无人机物流配送审定程序、运输标准,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_15,推进无人机配送试点,推进无人机物流配送试点工作,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00077_16,支持通航物流应用,支持物流企业利用通用航空器、无人机等提供航空物流解决方案,DF1185_00076_01,DF1185,77-77,（二）构建大物流多式联运体系
T5_DF1185_00079_01,完善冷链运输,着重完善冷链运输,DF1185_00078_01,DF1185,79-79,六、大力开拓航空物流新兴业态
T5_DF1185_00079_02,做强跨境电商,做强跨境电商,DF1185_00078_01,DF1185,79-79,六、大力开拓航空物流新兴业态
T5_DF1185_00079_03,发展国际中转集拼,发展国际中转集拼业务,DF1185_00078_01,DF1185,79-79,六、大力开拓航空物流新兴业态
T5_DF1185_00079_04,建设货运包机基地,建设货运包机运营基地,DF1185_00078_01,DF1185,79-79,六、大力开拓航空物流新兴业态
T5_DF1185_00079_05,优化供应链管理,优化供应链管理,DF1185_00078_01,DF1185,79-79,六、大力开拓航空物流新兴业态
T5_DF1185_00082_01,新建改造冷链仓储设施,支持改造和新建一批适应现代流通和消费要求的冷链物流仓储设施设备,DF1185_00081_01,DF1185,82-82,推进冷链物流基础设施建设。
T5_DF1185_00082_02,建设重大冷链基础设施,鼓励依托重要物流节点建设重大冷链物流基础设施项目,DF1185_00081_01,DF1185,82-82,推进冷链物流基础设施建设。
T5_DF1185_00082_03,推进冷链节点设施建设,加快推进冷库、冷链物流园、低温加工处理中心、中央厨房、冷链配送中心及复合型冷链物流中心等基础设施建设,DF1185_00081_01,DF1185,82-82,推进冷链物流基础设施建设。
T5_DF1185_00082_04,推动冷链设施互联互通,推进基础设施互联互通、有效衔接,DF1185_00081_01,DF1185,82-82,推进冷链物流基础设施建设。
T5_DF1185_00082_05,升级航空冷链装备,推进航空冷链物流设施设备升级，引进主动温控集装箱,DF1185_00081_01,DF1185,82-82,推进冷链物流基础设施建设。
T5_DF1185_00082_06,建设冷链信息平台,建立开放式的航空冷链物流信息平台,DF1185_00081_01,DF1185,82-82,推进冷链物流基础设施建设。
T5_DF1185_00082_07,应用数字技术于冷链,加强物联网、云计算、大数据、移动互联网等先进信息技术在冷链运输物流领域的应用,DF1185_00081_01,DF1185,82-82,推进冷链物流基础设施建设。
T5_DF1185_00082_08,研发冷链关键技术装备,加快冷链物流关键技术装备的研发应用,DF1185_00081_01,DF1185,82-82,推进冷链物流基础设施建设。
T5_DF1185_00082_09,构建空地一体冷链网络,打造空地一体化的航空冷链物流服务网络,DF1185_00081_01,DF1185,82-82,推进冷链物流基础设施建设。
T5_DF1185_00082_10,建设智能冷链设施,高标准建成一批规模化、数字化、智能化的冷链物流设施,DF1185_00081_01,DF1185,82-82,推进冷链物流基础设施建设。
T5_DF1185_00084_01,完善冷链防疫流程,进一步完善空港进口冷链疫情防控流程,DF1185_00083_01,DF1185,84-84,完善冷链物流标准化体系。
T5_DF1185_00084_02,制定冷链地方标准,制定冷链配送操作规范、冷链温度控制等冷链管理、冷链设施、冷链技术地方标准,DF1185_00083_01,DF1185,84-84,完善冷链物流标准化体系。
T5_DF1185_00084_03,加强冷链车辆技管,进一步加强冷链运输车辆在安全、环保等方面的技术管理,DF1185_00083_01,DF1185,84-84,完善冷链物流标准化体系。
T5_DF1185_00084_04,强化冷链操作培训,加强专业操作技能培训，提高工作人员操作技能，提升全货机站坪装卸、主动温控集装箱搬运和被动包装处理能力,DF1185_00083_01,DF1185,84-84,完善冷链物流标准化体系。
T5_DF1185_00084_05,提升特种货物处理能力,从全链条各环节提升特殊货物处理能力,DF1185_00083_01,DF1185,84-84,完善冷链物流标准化体系。
T5_DF1185_00084_06,对接IATA冷链标准,遵循国际航空运输协会（IATA）易腐货物条例、温控规定等质量管理体系标准,DF1185_00083_01,DF1185,84-84,完善冷链物流标准化体系。
T5_DF1185_00084_07,申请CEIV冷链认证,依托大通关基地，积极向IATA申请鲜活货物运输（CEIV Fresh）、医药品冷链运输（CEIV Pharma）认证,DF1185_00083_01,DF1185,84-84,完善冷链物流标准化体系。
T5_DF1185_00086_01,强化冷链温控监管,加强对冷链各环节温控记录和产品品质的监督和抽查,DF1185_00085_01,DF1185,86-86,完善冷链物流监管、溯源与信用体系
T5_DF1185_00086_02,落实冷链主体责任,督促食品生产经营者落实主体责任，严格执行国家冷链物流强制性标准和服务规范,DF1185_00085_01,DF1185,86-86,完善冷链物流监管、溯源与信用体系
T5_DF1185_00086_03,构建冷链溯源体系,积极构建冷链物流产品溯源体系,DF1185_00085_01,DF1185,86-86,完善冷链物流监管、溯源与信用体系
T5_DF1185_00086_04,建设冷链信用体系,加快建设行业信用体系，支持第三方信用评价机构拓展冷链物流征信业务,DF1185_00085_01,DF1185,86-86,完善冷链物流监管、溯源与信用体系
T5_DF1185_00086_05,健全冷链协调机制,建立工作协调机制，加强对冷链物流行业的指导、管理和服务,DF1185_00085_01,DF1185,86-86,完善冷链物流监管、溯源与信用体系
T5_DF1185_00086_06,优化冷链设施布局,做好冷链物流基础设施的布局规划,DF1185_00085_01,DF1185,86-86,完善冷链物流监管、溯源与信用体系
T5_DF1185_00086_07,强化部门协同联动,强化部门间协同联动，为冷链物流行业发展创造良好环境,DF1185_00085_01,DF1185,86-86,完善冷链物流监管、溯源与信用体系
T5_DF1185_00089_01,建设跨境电商园区,推进跨境电商产业园区建设。,DF1185_00088_01,DF1185,89-89,推进跨境电商产业园区建设。
T5_DF1185_00089_02,吸引跨境电商龙头,吸引国内外跨境电商龙头企业、大型零售商、特色商品销售商,DF1185_00088_01,DF1185,89-89,推进跨境电商产业园区建设。
T5_DF1185_00089_03,布局区域配送中心,围绕空港经济区发展其线下区域性配送中心、大型零售商网络销售配送中心、特色商品网络销售配送中心,DF1185_00088_01,DF1185,89-89,推进跨境电商产业园区建设。
T5_DF1185_00089_04,打造数字贸易核心区,围绕东丽临空经济区打造北方跨境数字贸易生态核心区,DF1185_00088_01,DF1185,89-89,推进跨境电商产业园区建设。
T5_DF1185_00089_05,引入跨境电商服务项目,引入商品数字化服务、跨境电商营销服务、跨境物流服务、跨境人民币结算服务等项目,DF1185_00088_01,DF1185,89-89,推进跨境电商产业园区建设。
T5_DF1185_00089_06,提升本地结算便利度,提高贸易型企业本地结算便利度,DF1185_00088_01,DF1185,89-89,推进跨境电商产业园区建设。
T5_DF1185_00089_07,构建跨境电商产业链,从平台、物流、支付到人才，打造跨境电商完整产业链条,DF1185_00088_01,DF1185,89-89,推进跨境电商产业园区建设。
T5_DF1185_00089_08,强化开放载体功能,充分发挥自贸试验区、综合保税区等开放载体功能,DF1185_00088_01,DF1185,89-89,推进跨境电商产业园区建设。
T5_DF1185_00089_09,支持企业布局海外仓,鼓励有实力的企业前往主销市场和新兴市场布局公共海外仓,DF1185_00088_01,DF1185,89-89,推进跨境电商产业园区建设。
T5_DF1185_00089_10,发展海外仓备货模式,发展以海外仓为支撑的多种备货模式,DF1185_00088_01,DF1185,89-89,推进跨境电商产业园区建设。
T5_DF1185_00091_01,建设中高端跨境电商集群,建设中高端特色跨境电商产业集群,DF1185_00090_01,DF1185,91-91,加快建设跨境电商产业集群。
T5_DF1185_00091_02,发展医药保健品生鲜电商,突出发展医药、保健品、生鲜食品等产业,DF1185_00090_01,DF1185,91-91,加快建设跨境电商产业集群。
T5_DF1185_00091_03,布局中高端消费品体验终端,扩大中高端消费品在全市展示体验终端布局,DF1185_00090_01,DF1185,91-91,加快建设跨境电商产业集群。
T5_DF1185_00091_04,促进境外消费回流,促进境外消费回流,DF1185_00090_01,DF1185,91-91,加快建设跨境电商产业集群。
T5_DF1185_00093_01,推动外贸企业转型,推动传统外贸企业数字化转型,DF1185_00092_01,DF1185,93-93,推动跨境电商企业数字化转型。
T5_DF1185_00093_02,鼓励应用跨境电商平台,鼓励企业应用跨境电商平台或自建平台承接出口订单,DF1185_00092_01,DF1185,93-93,推动跨境电商企业数字化转型。
T5_DF1185_00093_03,支持新业态融合,支持跨境电商、市场采购贸易方式等新业态融合发展,DF1185_00092_01,DF1185,93-93,推动跨境电商企业数字化转型。
T5_DF1185_00093_04,建设单一窗口体系,推进跨境电子商务通关、检验检疫、结汇等关键环节单一窗口综合服务体系建设,DF1185_00092_01,DF1185,93-93,推动跨境电商企业数字化转型。
T5_DF1185_00093_05,创新跨境电商管理,创新跨境电子商务管理，促进信息网络畅通、跨境物流便捷、支付及结汇无障碍、税收规范便利、市场及贸易规则互认互通,DF1185_00092_01,DF1185,93-93,推动跨境电商企业数字化转型。
T5_DF1185_00096_01,完善拆拼箱环境,完善综合保税区、自贸试验区内拆拼箱环境,DF1185_00095_01,DF1185,96-96,加快中转硬件设施配套。
T5_DF1185_00096_02,提升地面服务效能,提升货运地面服务专业能力和效率,DF1185_00095_01,DF1185,96-96,加快中转硬件设施配套。
T5_DF1185_00096_03,完善中转操作设施,完善中转货物操作设施,DF1185_00095_01,DF1185,96-96,加快中转硬件设施配套。
T5_DF1185_00096_04,优化货运航线资源,优化货运航线资源,DF1185_00095_01,DF1185,96-96,加快中转硬件设施配套。
T5_DF1185_00096_05,提升枢纽连通度,提升天津与国际货运枢纽机场的连通度,DF1185_00095_01,DF1185,96-96,加快中转硬件设施配套。
T5_DF1185_00096_06,扩大辐射服务范围,扩大天津对内服务和对外辐射的范围,DF1185_00095_01,DF1185,96-96,加快中转硬件设施配套。
T5_DF1185_00096_07,推出空空中转产品,协调航空企业推出空空中转产品,DF1185_00095_01,DF1185,96-96,加快中转硬件设施配套。
T5_DF1185_00096_08,提供机坪驳运服务,提供机坪内驳运服务,DF1185_00095_01,DF1185,96-96,加快中转硬件设施配套。
T5_DF1185_00096_09,打造空空中转品牌,打造空空中转服务品牌,DF1185_00095_01,DF1185,96-96,加快中转硬件设施配套。
T5_DF1185_00096_10,深化中转集拼合作,同海南自由贸易港开展中转集拼业务的深度合作,DF1185_00095_01,DF1185,96-96,加快中转硬件设施配套。
T5_DF1185_00098_01,鼓励开发货运中转产品,鼓励航空公司开发货运中转产品，集聚中转航班，吸引中转货源。,DF1185_00097_01,DF1185,98-98,优化企业运营软环境。
T5_DF1185_00098_02,争取货物通关便利政策,积极争取货物通关便利政策，促进监管模式创新，大力发展天津滨海国际机场货物中转集拼业务。,DF1185_00097_01,DF1185,98-98,优化企业运营软环境。
T5_DF1185_00098_03,发展货物中转集拼业务,积极争取货物通关便利政策，促进监管模式创新，大力发展天津滨海国际机场货物中转集拼业务。,DF1185_00097_01,DF1185,98-98,优化企业运营软环境。
T5_DF1185_00098_04,建立航空快件绿色通道,建立机场航空邮件快件绿色通道，提供快速通关、安检、配载、装卸和交接服务，提升口岸通关效率。,DF1185_00097_01,DF1185,98-98,优化企业运营软环境。
T5_DF1185_00100_01,组建货运机场联盟,组建货运机场联盟,DF1185_00099_01,DF1185,100-100,成立货运机场联盟。
T5_DF1185_00100_02,促进成员间航线加密,积极新开或加密成员单位间航线航班,DF1185_00099_01,DF1185,100-100,成立货运机场联盟。
T5_DF1185_00100_03,拓展空空中转服务,拓展空空中转服务,DF1185_00099_01,DF1185,100-100,成立货运机场联盟。
T5_DF1185_00103_01,开辟货运包机绿色通道,鼓励机场积极协调海关、空管等单位，开辟绿色通道、最高优先等级放行,DF1185_00102_01,DF1185,103-103,持续发力全货运包机业务。
T5_DF1185_00103_02,优化货运通关手续,进一步优化通关手续，叠加国际邮件互换局功能，多渠道畅通物流，“零延时”保障空中走廊,DF1185_00102_01,DF1185,103-103,持续发力全货运包机业务。
T5_DF1185_00103_03,制定货运包机推进方案,制定全货运包机发展推动工作方案，逐步推动天津成为京津冀地区货运包机运营基地,DF1185_00102_01,DF1185,103-103,持续发力全货运包机业务。
T5_DF1185_00103_04,开通防疫物资绿色通道,结合疫情防控需求，开通进出口防疫物资绿色通道，实现即到即放,DF1185_00102_01,DF1185,103-103,持续发力全货运包机业务。
T5_DF1185_00105_01,完善应急物流预案,完善突发事件应急物流保障预案,DF1185_00104_01,DF1185,105-105,健全应急物流包机服务体系。
T5_DF1185_00105_02,建立应急企业名单,建立应急物流保障重点企业名单,DF1185_00104_01,DF1185,105-105,健全应急物流包机服务体系。
T5_DF1185_00105_03,建设平急两用物流基地,改造建设一批平时服务、急时应急的物流基地,DF1185_00104_01,DF1185,105-105,健全应急物流包机服务体系。
T5_DF1185_00105_04,储备应急物流能力,做好运输、仓储、配送等物流能力储备,DF1185_00104_01,DF1185,105-105,健全应急物流包机服务体系。
T5_DF1185_00105_05,推进应急救援中心建设,加快推进国家华北区域应急救援中心和应急物流枢纽建设,DF1185_00104_01,DF1185,105-105,健全应急物流包机服务体系。
T5_DF1185_00105_06,完善应急包机机制,完善天津滨海国际机场应急物流包机运营机制,DF1185_00104_01,DF1185,105-105,健全应急物流包机服务体系。
T5_DF1185_00108_01,建供应链服务平台,支持大型流通企业围绕采购、物流、分销、金融等供应链环节，建立专业化供应链服务平台,DF1185_00107_01,DF1185,108-108,建立供应链服务平台。
T5_DF1185_00108_02,促产业链资源集聚,促进相关产业链要素和资源集聚,DF1185_00107_01,DF1185,108-108,建立供应链服务平台。
T5_DF1185_00108_03,打造供应链生态圈,打造跨界融合、平台共享、共融共生的供应链商业生态圈,DF1185_00107_01,DF1185,108-108,建立供应链服务平台。
T5_DF1185_00110_01,建设制造业供应链协同平台,支持供应链核心企业建设制造业供应链协同平台，形成覆盖相关制造业采购、生产、销售、售后等环节的供应链服务能力。,DF1185_00109_01,DF1185,110-110,加强同制造业融合发展。
T5_DF1185_00112_01,加强物流融资支持,鼓励金融机构加强对物流企业融资支持,DF1185_00111_01,DF1185,112-112,推动供应链金融快速发展。
T5_DF1185_00112_02,规范发展供应链金融,规范发展供应链金融,DF1185_00111_01,DF1185,112-112,推动供应链金融快速发展。
T5_DF1185_00112_03,强化核心企业金融带动,依托核心企业加强对上下游小微企业的金融服务,DF1185_00111_01,DF1185,112-112,推动供应链金融快速发展。
T5_DF1185_00112_04,共建物流金融平台,建立多方合作的物流金融平台,DF1185_00111_01,DF1185,112-112,推动供应链金融快速发展。
T5_DF1185_00112_05,推动产融协同增信,通过金融机构和物流企业合作，加速物流金融业务的发展，提高服务水平，鼓励物流企业增强实力、提高信用,DF1185_00111_01,DF1185,112-112,推动供应链金融快速发展。
T5_DF1185_00114_01,优化口岸营商环境,持续优化口岸营商环境,DF1185_00113_01,DF1185,114-114,七、优化拓展天津航空口岸服务功能
T5_DF1185_00114_02,提升口岸服务水平,着力提升口岸服务水平,DF1185_00113_01,DF1185,114-114,七、优化拓展天津航空口岸服务功能
T5_DF1185_00114_03,加快大通关基地建设,加快大通关基地建设运营,DF1185_00113_01,DF1185,114-114,七、优化拓展天津航空口岸服务功能
T5_DF1185_00114_04,打造国际监管机制,全力打造具有国际竞争力的监管机制,DF1185_00113_01,DF1185,114-114,七、优化拓展天津航空口岸服务功能
T5_DF1185_00116_01,推行7×24小时预约通关,落实7×24小时预约通关制度，实行所有作业部门全天候共同保障响应货物通关需求,DF1185_00115_01,DF1185,116-119,（一）提高口岸通关便利化水平
T5_DF1185_00116_02,推进全流程无纸化通关,提高全流程电子运单使用率，开放公共数据操作平台接口，实现全流程无纸化通关，由单一流程向“申报、转单、获取检测报告、在线查询跟踪”的全流程无纸化通关转变,DF1185_00115_01,DF1185,116-119,（一）提高口岸通关便利化水平
T5_DF1185_00116_03,试点管制代理人制度,适时启动管制代理人制度试点，将航空货运的部分安全责任前移至具备资质条件、社会信誉和安全信誉好、能够承担一定安全责任和义务的航空货运代理人，货代安检前置，实现航空货物快速交付,DF1185_00115_01,DF1185,116-119,（一）提高口岸通关便利化水平
T5_DF1185_00116_04,优化智能查验机制,优化布控规则，保持高资信企业较低水平的查验率，引入人工智能新技术，基于通关大数据积累，在图像识别、单证识别、企业风险识别等环节上提高通关效率，实现“秒放”,DF1185_00115_01,DF1185,116-119,（一）提高口岸通关便利化水平
T5_DF1185_00116_05,应用非侵入式智能查验,利用监管设备提高查验效率，推行小型X光机非侵入式检查及电子智能审图，应用移动查验单兵系统实施检查作业,DF1185_00115_01,DF1185,116-119,（一）提高口岸通关便利化水平
T5_DF1185_00122_01,创新空侧监管模式,通过管住空侧，放开陆侧，实现大通关基地海关监管模式的创新。,DF1185_00121_01,DF1185,122-122,突破传统监管模式。
T5_DF1185_00122_02,建设机坪通道,通过修建机坪通道，在具备条件的基础上，实现机场空侧与大通关基地海关监管库无缝衔接,DF1185_00121_01,DF1185,122-122,突破传统监管模式。
T5_DF1185_00122_03,实现空侧直通监管库,实现机场空侧与大通关基地海关监管库无缝衔接，空侧货物直达大通关基地,DF1185_00121_01,DF1185,122-122,突破传统监管模式。
T5_DF1185_00122_04,简化进出口流程,简化进出口作业流程，实现放行货物快速通关，降低物流操作成本。,DF1185_00121_01,DF1185,122-122,突破传统监管模式。
T5_DF1185_00124_01,建设集中监管查验场地,大通关基地为海关设立集中监管查验场地，将现状分散多点的监管场所集中到大通关基地,DF1185_00123_01,DF1185,124-124,实行“一站式”通关作业模式。
T5_DF1185_00124_02,推行集约化通关作业,由分散向集约化转变，减少货物的搬倒转运、监管部门的重复监管查验，实现对进出口货物通关的“一站式”作业,DF1185_00123_01,DF1185,124-124,实行“一站式”通关作业模式。
T5_DF1185_00124_03,提升查验放行效率,提升监管部门查验和放行效率,DF1185_00123_01,DF1185,124-124,实行“一站式”通关作业模式。
T5_DF1185_00124_04,降低企业操作成本,降低企业运输操作成本,DF1185_00123_01,DF1185,124-124,实行“一站式”通关作业模式。
T5_DF1185_00126_01,建设大通关信息平台,建设大通关信息服务平台,DF1185_00125_01,DF1185,126-126,搭建通关申报“单一窗口”平台。
T5_DF1185_00126_02,搭建口岸通关共享平台,搭建供政府、监管部门、各类企业共享的口岸通关作业平台,DF1185_00125_01,DF1185,126-126,搭建通关申报“单一窗口”平台。
T5_DF1185_00126_03,推动信息互换监管互认,形成各主体之间的信息互换、监管互认、执法互助的“单一窗口”,DF1185_00125_01,DF1185,126-126,搭建通关申报“单一窗口”平台。
T5_DF1185_00126_04,优化通关流程为并联式,将传统的“串联式”口岸通关流程改变为一次性、同步化的“并联式”流程,DF1185_00125_01,DF1185,126-126,搭建通关申报“单一窗口”平台。
T5_DF1185_00128_01,推动口岸与保税功能联动,将天津滨海国际机场东侧海关特殊监管区域的保税功能，与机场西侧大通关基地的航空口岸功能相结合,DF1185_00127_01,DF1185,128-128,强化大通关基地与自贸试验区天津机场片区联动发展。
T5_DF1185_00128_02,创新监管与运营流程,通过创新设计管理流程、监管流程、营运流程,DF1185_00127_01,DF1185,128-128,强化大通关基地与自贸试验区天津机场片区联动发展。
T5_DF1185_00128_03,促进贸易物流协同发展,实现自贸试验区天津机场片区贸易多样化和物流效率最大化,DF1185_00127_01,DF1185,128-128,强化大通关基地与自贸试验区天津机场片区联动发展。
T5_DF1185_00130_01,延伸口岸功能至综保区,将机场的口岸功能延伸至综合保税区,DF1185_00129_01,DF1185,130-130,（三）推动口岸和综合保税区功能融合
T5_DF1185_00130_02,推动区港联动互补,推动与综合保税区的港区联动和优势互补，实现区港一体,DF1185_00129_01,DF1185,130-130,（三）推动口岸和综合保税区功能融合
T5_DF1185_00130_03,赋予大通关基地保税功能,积极申请赋予大通关基地保税和监管等服务功能,DF1185_00129_01,DF1185,130-130,（三）推动口岸和综合保税区功能融合
T5_DF1185_00130_04,支持保税仓储加工,支持企业在航空物流区开展保税仓储、保税加工业务,DF1185_00129_01,DF1185,130-130,（三）推动口岸和综合保税区功能融合
T5_DF1185_00132_01,建设药品进口分拨中心,探索建设药品进口和分拨中心,DF1185_00131_01,DF1185,132-132,（四）发挥自贸试验区优势赋能临空产业发展
T5_DF1185_00132_02,推动航空保税维修升级,积极推动航空保税维修、客改货和再制造产业升级发展,DF1185_00131_01,DF1185,132-132,（四）发挥自贸试验区优势赋能临空产业发展
T5_DF1185_00132_03,探索航材交易租赁业务,探索开展航材交易、租赁业务,DF1185_00131_01,DF1185,132-132,（四）发挥自贸试验区优势赋能临空产业发展
T5_DF1185_00132_04,支持申请第五航权,支持有需求的航空公司申请第五航权，开辟更多国际航线,DF1185_00131_01,DF1185,132-132,（四）发挥自贸试验区优势赋能临空产业发展
T5_DF1322_00014_01,拓展国际全货机航线,国际和地区全货机航线力争1-2条，重点开通北美、欧洲、日韩、东南亚、港澳台地区等航线,DF1322_00013_01,DF1322,14-14,（一）优化拓展货运航线网络
T5_DF1322_00014_02,加密国内全货机航线,国内全货机航线力争2-3条，重点开通至北京、上海、广州、成都、深圳、重庆、西安等城市及郑州、天津、鄂州等国际航空货运枢纽城市航线,DF1322_00013_01,DF1322,14-14,（一）优化拓展货运航线网络
T5_DF1322_00014_03,推动客货协同发展,积极推进客货协同发展，充分发挥客运腹仓运力资源优势,DF1322_00013_01,DF1322,14-14,（一）优化拓展货运航线网络
T5_DF1322_00016_01,招引货运航司,重点加大对货运航司、大型物流集成商、货运代理、快递公司等航空货运相关龙头企业招引力度,DF1322_00015_01,DF1322,16-16,（二）培育引入关键市场主体
T5_DF1322_00016_02,筹建本土基地航司,研究筹建本土（基地）航空公司及航空货运投资平台运营公司，加快打造主基地货运航空公司,DF1322_00015_01,DF1322,16-16,（二）培育引入关键市场主体
T5_DF1322_00016_03,深化航企战略合作,进一步深化与顺丰等企业在航线网络布局、航空货运枢纽建设等领域的合作,DF1322_00015_01,DF1322,16-16,（二）培育引入关键市场主体
T5_DF1322_00016_04,引入电商物流龙头,积极引入国内外知名电商平台、电商企业以及大型物流集成商、货运代理、快递公司等在合肥扩大航空运输业务,DF1322_00015_01,DF1322,16-16,（二）培育引入关键市场主体
T5_DF1322_00016_05,设立物流分拨中心,设立物流分拨中心、贸易结算中心、新兴经济平台,DF1322_00015_01,DF1322,16-16,（二）培育引入关键市场主体
T5_DF1322_00018_01,建设进境指定监管场地,推动空港进境肉类指定监管场地建设和海关监管快件中心场所整改、通过验收并投入运营,DF1322_00017_01,DF1322,18-18,（三）提升口岸服务效能
T5_DF1322_00018_02,争取设立进口指定口岸,争取开通进口药品、种苗、医疗器械等指定口岸,DF1322_00017_01,DF1322,18-18,（三）提升口岸服务效能
T5_DF1322_00018_03,完善联检基础设施,完善机场口岸的联检基础设施，提升信息化等保障能力,DF1322_00017_01,DF1322,18-18,（三）提升口岸服务效能
T5_DF1322_00018_04,推行7×24小时预约通关,实现8小时以外和节假日7×24小时预约通关,DF1322_00017_01,DF1322,18-18,（三）提升口岸服务效能
T5_DF1322_00018_05,普及中性电子运单,普及中性电子运单,DF1322_00017_01,DF1322,18-18,（三）提升口岸服务效能
T5_DF1322_00018_06,建设航空物流信息平台,完成航空物流公共信息服务平台建设,DF1322_00017_01,DF1322,18-18,（三）提升口岸服务效能
T5_DF1322_00018_07,推进通关一体化,推进通关一体化，积极开展跨关区合作，提升通关便利化水平,DF1322_00017_01,DF1322,18-18,（三）提升口岸服务效能
T5_DF1322_00018_08,保障大通关基地空间,预留或保障航空口岸大通关基地发展空间,DF1322_00017_01,DF1322,18-18,（三）提升口岸服务效能
T5_DF1322_00018_09,建设专业化绿色通道,结合航空快件、冷链货物、鲜活水产品、危险品、超规货物等货物的运输特点，建设常态化、规范化的绿色通道，提升专业化服务水平,DF1322_00017_01,DF1322,18-18,（三）提升口岸服务效能
T5_DF1322_00020_01,优化货运设施布局,优化货运设施功能和布局,DF1322_00019_01,DF1322,20-20,（四）完善机场货运基础设施
T5_DF1322_00020_02,建设危险品暂存区,推动现有货运区内1-9类航空危险品暂存区（库）、冷库等基础设施建设,DF1322_00019_01,DF1322,20-20,（四）完善机场货运基础设施
T5_DF1322_00020_03,改造冷链仓储设施,冷库等基础设施建设及信息化自动化改造,DF1322_00019_01,DF1322,20-20,（四）完善机场货运基础设施
T5_DF1322_00020_04,推进货机坪改扩建,加快推进专用货机坪、货运专用跑道改扩建工程,DF1322_00019_01,DF1322,20-20,（四）完善机场货运基础设施
T5_DF1322_00020_05,规划建设东货运区,推动东货运区及相关配套设施规划和建设工作,DF1322_00019_01,DF1322,20-20,（四）完善机场货运基础设施
T5_DF1322_00020_06,论证三期货运区建设,适时启动机场三期货运区建设论证工作,DF1322_00019_01,DF1322,20-20,（四）完善机场货运基础设施
T5_DF1322_00020_07,保障货运设施用地,对接新一轮国土空间规划，保障机场二期与三期工程空侧货运设施用地空间,DF1322_00019_01,DF1322,20-20,（四）完善机场货运基础设施
T5_DF1322_00022_01,构建区域高速通道,"加速构建“两横三纵""区域高速公路通道",DF1322_00021_01,DF1322,22-22,（五）完善多式联运体系
T5_DF1322_00022_02,谋划快速路网建设,加快三横五纵快速路网建设谋划工作,DF1322_00021_01,DF1322,22-22,（五）完善多式联运体系
T5_DF1322_00022_03,衔接高铁与机场,争取合康高铁、合武高铁连接合肥新桥机场,DF1322_00021_01,DF1322,22-22,（五）完善多式联运体系
T5_DF1322_00022_04,引入货运铁路专线,推进合肥市货运铁路外绕线岗集货运站引入空港货运铁路专用线,DF1322_00021_01,DF1322,22-22,（五）完善多式联运体系
T5_DF1322_00022_05,串联空铁公货运节点,串联机场货运、产业物流和新桥运河港口，形成空、铁、公多式联运的空港货运系统格局,DF1322_00021_01,DF1322,22-22,（五）完善多式联运体系
T5_DF1322_00022_06,建设卡车航班体系,"以“卡车航班""为重点，建设合肥机场辐射中短程市场的地面物流集疏体系",DF1322_00021_01,DF1322,22-22,（五）完善多式联运体系
T5_DF1322_00022_07,探索航空高铁联运,"探索“航空+高铁""联运货运发展模式",DF1322_00021_01,DF1322,22-22,（五）完善多式联运体系
T5_DF1322_00022_08,拓展快件物流网络,拓展辐射全国的快件物流网络,DF1322_00021_01,DF1322,22-22,（五）完善多式联运体系
